htno,sem,subcode,subname,internal,external,marks,dept
16NG5A0214,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,22,32,54,ECE
16NG5A0214,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,18,40,58,ECE
16NG5A0214,III-I SEM,RT31028,CONTROL SYSTEMS LAB,18,40,58,ECE
16NG5A0215,III-I SEM,RT31016,IPR & PATENTS,22,35,57,ECE
16NG5A0215,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,27,27,54,ECE
16NG5A0215,III-I SEM,RT31022,MEFA,22,41,63,ECE
16NG5A0215,III-I SEM,RT31023,POWER SYSTEMS-II,26,39,65,ECE
16NG5A0215,III-I SEM,RT31024,ELECTRICAL MACHINES-III,24,31,55,ECE
16NG5A0215,III-I SEM,RT31025,POWER ELECTRONICS,26,24,50,ECE
16NG5A0215,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,26,29,55,ECE
16NG5A0215,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,24,45,69,ECE
16NG5A0215,III-I SEM,RT31028,CONTROL SYSTEMS LAB,24,48,72,ECE
16NG5A0216,III-I SEM,RT31016,IPR & PATENTS,23,37,60,ECE
16NG5A0216,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,28,48,76,ECE
16NG5A0216,III-I SEM,RT31022,MEFA,22,46,68,ECE
16NG5A0216,III-I SEM,RT31023,POWER SYSTEMS-II,27,61,88,ECE
16NG5A0216,III-I SEM,RT31024,ELECTRICAL MACHINES-III,26,59,85,ECE
16NG5A0216,III-I SEM,RT31025,POWER ELECTRONICS,28,48,76,ECE
16NG5A0216,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,26,47,73,ECE
16NG5A0216,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,24,48,72,ECE
16NG5A0216,III-I SEM,RT31028,CONTROL SYSTEMS LAB,23,47,70,ECE
16NG5A0217,III-I SEM,RT31016,IPR & PATENTS,24,50,74,ECE
16NG5A0217,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,25,25,50,ECE
16NG5A0217,III-I SEM,RT31022,MEFA,19,46,65,ECE
16NG5A0217,III-I SEM,RT31023,POWER SYSTEMS-II,25,37,62,ECE
16NG5A0217,III-I SEM,RT31024,ELECTRICAL MACHINES-III,23,30,53,ECE
16NG5A0217,III-I SEM,RT31025,POWER ELECTRONICS,25,35,60,ECE
16NG5A0217,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,17,37,54,ECE
16NG5A0217,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,22,46,68,ECE
16NG5A0217,III-I SEM,RT31028,CONTROL SYSTEMS LAB,24,47,71,ECE
16NG5A0218,III-I SEM,RT31016,IPR & PATENTS,19,34,53,ECE
16NG5A0218,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,21,43,64,ECE
16NG5A0218,III-I SEM,RT31022,MEFA,25,51,76,ECE
16NG5A0218,III-I SEM,RT31023,POWER SYSTEMS-II,28,47,75,ECE
16NG5A0218,III-I SEM,RT31024,ELECTRICAL MACHINES-III,27,41,68,ECE
16NG5A0218,III-I SEM,RT31025,POWER ELECTRONICS,27,26,53,ECE
16NG5A0218,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,23,37,60,ECE
16NG5A0218,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,24,48,72,ECE
16NG5A0218,III-I SEM,RT31028,CONTROL SYSTEMS LAB,23,48,71,ECE
16NG5A0219,III-I SEM,RT31016,IPR & PATENTS,24,24,48,ECE
16NG5A0219,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,24,30,54,ECE
16NG5A0219,III-I SEM,RT31022,MEFA,22,24,46,ECE
16NG5A0219,III-I SEM,RT31023,POWER SYSTEMS-II,23,41,64,ECE
16NG5A0219,III-I SEM,RT31024,ELECTRICAL MACHINES-III,27,41,68,ECE
16NG5A0219,III-I SEM,RT31025,POWER ELECTRONICS,21,17,38,ECE
16NG5A0219,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,20,13,33,ECE
16NG5A0219,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,18,40,58,ECE
16NG5A0219,III-I SEM,RT31028,CONTROL SYSTEMS LAB,16,40,56,ECE
16NG5A0220,III-I SEM,RT31016,IPR & PATENTS,18,32,50,ECE
16NG5A0220,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,19,41,60,ECE
16NG5A0220,III-I SEM,RT31022,MEFA,23,33,56,ECE
16NG5A0220,III-I SEM,RT31023,POWER SYSTEMS-II,26,24,50,ECE
16NG5A0220,III-I SEM,RT31024,ELECTRICAL MACHINES-III,17,29,46,ECE
16NG5A0220,III-I SEM,RT31025,POWER ELECTRONICS,17,16,33,ECE
16NG5A0220,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,19,17,36,ECE
16NG5A0220,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,23,43,66,ECE
16NG5A0220,III-I SEM,RT31028,CONTROL SYSTEMS LAB,23,47,70,ECE
16NG5A0221,III-I SEM,RT31016,IPR & PATENTS,29,51,80,ECE
16NG5A0221,III-I SEM,RT31021,ELECTRICAL MEASUREMENTS,30,28,58,ECE
16NG5A0221,III-I SEM,RT31022,MEFA,27,50,77,ECE
16NG5A0221,III-I SEM,RT31023,POWER SYSTEMS-II,30,50,80,ECE
16NG5A0221,III-I SEM,RT31024,ELECTRICAL MACHINES-III,29,35,64,ECE
16NG5A0221,III-I SEM,RT31025,POWER ELECTRONICS,30,38,68,ECE
16NG5A0221,III-I SEM,RT31026,LINEAR & DIGITAL IC APPLICATIONS,29,37,66,ECE
16NG5A0221,III-I SEM,RT31027,ELECTRICAL MACHINES-II  LAB,24,49,73,ECE
16NG5A0221,III-I SEM,RT31028,CONTROL SYSTEMS LAB,25,49,74,ECE
16NG5A0301,III-I SEM,RT31016,IPR & PATENTS,22,11,33,ECE
16NG5A0301,III-I SEM,RT31031,DYNAMICS OF MACHINERY,14,22,36,ECE
16NG5A0301,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,20,41,61,ECE
16NG5A0301,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,16,36,52,ECE
16NG5A0301,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,16,39,ECE
16NG5A0301,III-I SEM,RT31035,THERMAL ENGINEERING-II,17,17,34,ECE
16NG5A0301,III-I SEM,RT31036,METROLOGY,16,24,40,ECE
16NG5A0301,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,20,41,61,ECE
16NG5A0301,III-I SEM,RT31038,MACHINE TOOLS LAB,21,40,61,ECE
16NG5A0302,III-I SEM,RT31016,IPR & PATENTS,19,25,44,ECE
16NG5A0302,III-I SEM,RT31031,DYNAMICS OF MACHINERY,13,32,45,ECE
16NG5A0302,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,19,67,86,ECE
16NG5A0302,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,16,36,52,ECE
16NG5A0302,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,28,51,ECE
16NG5A0302,III-I SEM,RT31035,THERMAL ENGINEERING-II,24,24,48,ECE
16NG5A0302,III-I SEM,RT31036,METROLOGY,16,39,55,ECE
16NG5A0302,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,19,42,61,ECE
16NG5A0302,III-I SEM,RT31038,MACHINE TOOLS LAB,20,40,60,ECE
16NG5A0303,III-I SEM,RT31016,IPR & PATENTS,24,27,51,ECE
16NG5A0303,III-I SEM,RT31031,DYNAMICS OF MACHINERY,16,24,40,ECE
16NG5A0303,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,21,27,48,ECE
16NG5A0303,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,19,35,54,ECE
16NG5A0303,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,20,28,48,ECE
16NG5A0303,III-I SEM,RT31035,THERMAL ENGINEERING-II,22,38,60,ECE
16NG5A0303,III-I SEM,RT31036,METROLOGY,12,14,26,ECE
16NG5A0303,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,21,46,67,ECE
16NG5A0303,III-I SEM,RT31038,MACHINE TOOLS LAB,21,43,64,ECE
16NG5A0304,III-I SEM,RT31016,IPR & PATENTS,27,34,61,ECE
16NG5A0304,III-I SEM,RT31031,DYNAMICS OF MACHINERY,21,42,63,ECE
16NG5A0304,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,25,41,66,ECE
16NG5A0304,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,21,41,62,ECE
16NG5A0304,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,27,39,66,ECE
16NG5A0304,III-I SEM,RT31035,THERMAL ENGINEERING-II,28,31,59,ECE
16NG5A0304,III-I SEM,RT31036,METROLOGY,16,38,54,ECE
16NG5A0304,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,24,44,68,ECE
16NG5A0304,III-I SEM,RT31038,MACHINE TOOLS LAB,22,35,57,ECE
16NG5A0306,III-I SEM,RT31016,IPR & PATENTS,25,24,49,ECE
16NG5A0306,III-I SEM,RT31031,DYNAMICS OF MACHINERY,16,13,29,ECE
16NG5A0306,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,19,35,54,ECE
16NG5A0306,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,17,24,41,ECE
16NG5A0306,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,13,36,ECE
16NG5A0306,III-I SEM,RT31035,THERMAL ENGINEERING-II,21,24,45,ECE
16NG5A0306,III-I SEM,RT31036,METROLOGY,12,36,48,ECE
16NG5A0306,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,18,40,58,ECE
16NG5A0306,III-I SEM,RT31038,MACHINE TOOLS LAB,20,36,56,ECE
16NG5A0307,III-I SEM,RT31016,IPR & PATENTS,19,24,43,ECE
16NG5A0307,III-I SEM,RT31031,DYNAMICS OF MACHINERY,16,37,53,ECE
16NG5A0307,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,20,61,81,ECE
16NG5A0307,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,15,45,60,ECE
16NG5A0307,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,19,24,43,ECE
16NG5A0307,III-I SEM,RT31035,THERMAL ENGINEERING-II,23,24,47,ECE
16NG5A0307,III-I SEM,RT31036,METROLOGY,18,33,51,ECE
16NG5A0307,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,23,42,65,ECE
16NG5A0307,III-I SEM,RT31038,MACHINE TOOLS LAB,22,39,61,ECE
16NG5A0308,III-I SEM,RT31016,IPR & PATENTS,23,24,47,ECE
16NG5A0308,III-I SEM,RT31031,DYNAMICS OF MACHINERY,18,9,27,ECE
16NG5A0308,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,23,47,70,ECE
16NG5A0308,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,15,50,65,ECE
16NG5A0308,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,25,28,53,ECE
16NG5A0308,III-I SEM,RT31035,THERMAL ENGINEERING-II,15,42,57,ECE
16NG5A0308,III-I SEM,RT31036,METROLOGY,16,63,79,ECE
16NG5A0308,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,22,44,66,ECE
16NG5A0308,III-I SEM,RT31038,MACHINE TOOLS LAB,21,37,58,ECE
16NG5A0309,III-I SEM,RT31016,IPR & PATENTS,21,48,69,ECE
16NG5A0309,III-I SEM,RT31031,DYNAMICS OF MACHINERY,23,40,63,ECE
16NG5A0309,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,24,41,65,ECE
16NG5A0309,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,19,39,58,ECE
16NG5A0309,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,24,43,67,ECE
16NG5A0309,III-I SEM,RT31035,THERMAL ENGINEERING-II,29,47,76,ECE
16NG5A0309,III-I SEM,RT31036,METROLOGY,16,41,57,ECE
16NG5A0309,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,24,44,68,ECE
16NG5A0309,III-I SEM,RT31038,MACHINE TOOLS LAB,23,38,61,ECE
16NG5A0310,III-I SEM,RT31016,IPR & PATENTS,29,24,53,ECE
16NG5A0310,III-I SEM,RT31031,DYNAMICS OF MACHINERY,21,24,45,ECE
16NG5A0310,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,25,51,76,ECE
16NG5A0310,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,23,37,60,ECE
16NG5A0310,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,26,34,60,ECE
16NG5A0310,III-I SEM,RT31035,THERMAL ENGINEERING-II,25,24,49,ECE
16NG5A0310,III-I SEM,RT31036,METROLOGY,17,48,65,ECE
16NG5A0310,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,23,45,68,ECE
16NG5A0310,III-I SEM,RT31038,MACHINE TOOLS LAB,23,45,68,ECE
16NG5A0311,III-I SEM,RT31016,IPR & PATENTS,16,33,49,ECE
16NG5A0311,III-I SEM,RT31031,DYNAMICS OF MACHINERY,15,35,50,ECE
16NG5A0311,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,18,48,66,ECE
16NG5A0311,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,19,36,55,ECE
16NG5A0311,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,37,60,ECE
16NG5A0311,III-I SEM,RT31035,THERMAL ENGINEERING-II,25,16,41,ECE
16NG5A0311,III-I SEM,RT31036,METROLOGY,16,31,47,ECE
16NG5A0311,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,22,41,63,ECE
16NG5A0311,III-I SEM,RT31038,MACHINE TOOLS LAB,21,42,63,ECE
16NG5A0312,III-I SEM,RT31016,IPR & PATENTS,23,24,47,ECE
16NG5A0312,III-I SEM,RT31031,DYNAMICS OF MACHINERY,20,24,44,ECE
16NG5A0312,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,20,29,49,ECE
16NG5A0312,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,19,28,47,ECE
16NG5A0312,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,26,15,41,ECE
16NG5A0312,III-I SEM,RT31035,THERMAL ENGINEERING-II,26,33,59,ECE
16NG5A0312,III-I SEM,RT31036,METROLOGY,17,39,56,ECE
16NG5A0312,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,19,38,57,ECE
16NG5A0312,III-I SEM,RT31038,MACHINE TOOLS LAB,20,40,60,ECE
16NG5A0313,III-I SEM,RT31016,IPR & PATENTS,22,38,60,ECE
16NG5A0313,III-I SEM,RT31031,DYNAMICS OF MACHINERY,11,32,43,ECE
16NG5A0313,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,20,43,63,ECE
16NG5A0313,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,16,34,50,ECE
16NG5A0313,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,37,60,ECE
16NG5A0313,III-I SEM,RT31035,THERMAL ENGINEERING-II,26,38,64,ECE
16NG5A0313,III-I SEM,RT31036,METROLOGY,13,35,48,ECE
16NG5A0313,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,21,43,64,ECE
16NG5A0313,III-I SEM,RT31038,MACHINE TOOLS LAB,21,41,62,ECE
16NG5A0314,III-I SEM,RT31016,IPR & PATENTS,8,14,22,ECE
16NG5A0314,III-I SEM,RT31031,DYNAMICS OF MACHINERY,21,37,58,ECE
16NG5A0314,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,18,40,58,ECE
16NG5A0314,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,17,39,56,ECE
16NG5A0314,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,35,58,ECE
16NG5A0314,III-I SEM,RT31035,THERMAL ENGINEERING-II,13,30,43,ECE
16NG5A0314,III-I SEM,RT31036,METROLOGY,12,52,64,ECE
16NG5A0314,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,20,39,59,ECE
16NG5A0314,III-I SEM,RT31038,MACHINE TOOLS LAB,18,35,53,ECE
16NG5A0315,III-I SEM,RT31016,IPR & PATENTS,18,30,48,ECE
16NG5A0315,III-I SEM,RT31031,DYNAMICS OF MACHINERY,16,38,54,ECE
16NG5A0315,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,22,69,91,ECE
16NG5A0315,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,27,39,66,ECE
16NG5A0315,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,27,24,51,ECE
16NG5A0315,III-I SEM,RT31035,THERMAL ENGINEERING-II,29,30,59,ECE
16NG5A0315,III-I SEM,RT31036,METROLOGY,17,41,58,ECE
16NG5A0315,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,23,36,59,ECE
16NG5A0315,III-I SEM,RT31038,MACHINE TOOLS LAB,21,39,60,ECE
16NG5A0316,III-I SEM,RT31016,IPR & PATENTS,18,27,45,ECE
16NG5A0316,III-I SEM,RT31031,DYNAMICS OF MACHINERY,23,29,52,ECE
16NG5A0316,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,23,26,49,ECE
16NG5A0316,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,21,37,58,ECE
16NG5A0316,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,24,24,48,ECE
16NG5A0316,III-I SEM,RT31035,THERMAL ENGINEERING-II,27,48,75,ECE
16NG5A0316,III-I SEM,RT31036,METROLOGY,16,47,63,ECE
16NG5A0316,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,20,44,64,ECE
16NG5A0316,III-I SEM,RT31038,MACHINE TOOLS LAB,20,42,62,ECE
16NG5A0317,III-I SEM,RT31016,IPR & PATENTS,16,24,40,ECE
16NG5A0317,III-I SEM,RT31031,DYNAMICS OF MACHINERY,17,31,48,ECE
16NG5A0317,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,21,24,45,ECE
16NG5A0317,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,25,33,58,ECE
16NG5A0317,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,23,27,50,ECE
16NG5A0317,III-I SEM,RT31035,THERMAL ENGINEERING-II,26,30,56,ECE
16NG5A0317,III-I SEM,RT31036,METROLOGY,16,33,49,ECE
16NG5A0317,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,23,43,66,ECE
16NG5A0317,III-I SEM,RT31038,MACHINE TOOLS LAB,23,44,67,ECE
16NG5A0318,III-I SEM,RT31016,IPR & PATENTS,27,24,51,ECE
16NG5A0318,III-I SEM,RT31031,DYNAMICS OF MACHINERY,25,34,59,ECE
16NG5A0318,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,28,50,78,ECE
16NG5A0318,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,24,41,65,ECE
16NG5A0318,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,28,36,64,ECE
16NG5A0318,III-I SEM,RT31035,THERMAL ENGINEERING-II,28,40,68,ECE
16NG5A0318,III-I SEM,RT31036,METROLOGY,19,54,73,ECE
16NG5A0318,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,24,49,73,ECE
16NG5A0318,III-I SEM,RT31038,MACHINE TOOLS LAB,24,49,73,ECE
16NG5A0319,III-I SEM,RT31016,IPR & PATENTS,23,27,50,ECE
16NG5A0319,III-I SEM,RT31031,DYNAMICS OF MACHINERY,16,32,48,ECE
16NG5A0319,III-I SEM,RT31032,METAL CUTTING & MACHINE TOOLS,16,38,54,ECE
16NG5A0319,III-I SEM,RT31033,DESIGN OF MACHINE MEMBERS-I,16,31,47,ECE
16NG5A0319,III-I SEM,RT31034,INSTRUMENTATION & CONTROL SYSTEMS,18,6,24,ECE
16NG5A0319,III-I SEM,RT31035,THERMAL ENGINEERING-II,23,24,47,ECE
16NG5A0319,III-I SEM,RT31036,METROLOGY,9,31,40,ECE
16NG5A0319,III-I SEM,RT31037,METROLOGY & INSTRUMENTATION LAB,21,42,63,ECE
16NG5A0319,III-I SEM,RT31038,MACHINE TOOLS LAB,19,39,58,ECE
16NG5A0401,III-I SEM,RT31016,IPR & PATENTS,18,40,58,ECE
16NG5A0401,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,17,30,47,ECE
16NG5A0401,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,18,36,54,ECE
16NG5A0401,III-I SEM,RT31043,CONTROL SYSTEMS,14,12,26,ECE
16NG5A0401,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,20,24,44,ECE
16NG5A0401,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,16,34,50,ECE
16NG5A0401,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,18,39,57,ECE
16NG5A0401,III-I SEM,RT31048,LICA LAB,17,26,43,ECE
16NG5A0401,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,16,35,51,ECE
16NG5A0402,III-I SEM,RT31016,IPR & PATENTS,24,54,78,ECE
16NG5A0402,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,24,27,51,ECE
16NG5A0402,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,28,33,61,ECE
16NG5A0402,III-I SEM,RT31043,CONTROL SYSTEMS,22,26,48,ECE
16NG5A0402,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,23,34,57,ECE
16NG5A0402,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,24,52,76,ECE
16NG5A0402,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,22,47,69,ECE
16NG5A0402,III-I SEM,RT31048,LICA LAB,24,45,69,ECE
16NG5A0402,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,22,48,70,ECE
16NG5A0403,III-I SEM,RT31016,IPR & PATENTS,18,41,59,ECE
16NG5A0403,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,21,28,49,ECE
16NG5A0403,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,24,37,61,ECE
16NG5A0403,III-I SEM,RT31043,CONTROL SYSTEMS,17,35,52,ECE
16NG5A0403,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,26,38,64,ECE
16NG5A0403,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,16,36,52,ECE
16NG5A0403,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,21,40,61,ECE
16NG5A0403,III-I SEM,RT31048,LICA LAB,20,40,60,ECE
16NG5A0403,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,17,42,59,ECE
16NG5A0404,III-I SEM,RT31016,IPR & PATENTS,17,24,41,ECE
16NG5A0404,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,21,24,45,ECE
16NG5A0404,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,22,25,47,ECE
16NG5A0404,III-I SEM,RT31043,CONTROL SYSTEMS,16,26,42,ECE
16NG5A0404,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,17,16,33,ECE
16NG5A0404,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,20,7,27,ECE
16NG5A0404,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,19,35,54,ECE
16NG5A0404,III-I SEM,RT31048,LICA LAB,18,30,48,ECE
16NG5A0404,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,18,39,57,ECE
16NG5A0405,III-I SEM,RT31016,IPR & PATENTS,17,26,43,ECE
16NG5A0405,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,15,34,49,ECE
16NG5A0405,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,20,33,53,ECE
16NG5A0405,III-I SEM,RT31043,CONTROL SYSTEMS,14,19,33,ECE
16NG5A0405,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,17,24,41,ECE
16NG5A0405,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,14,26,40,ECE
16NG5A0405,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,15,19,34,ECE
16NG5A0405,III-I SEM,RT31048,LICA LAB,15,10,25,ECE
16NG5A0405,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,15,18,33,ECE
16NG5A0406,III-I SEM,RT31016,IPR & PATENTS,22,41,63,ECE
16NG5A0406,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,18,7,25,ECE
16NG5A0406,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,22,24,46,ECE
16NG5A0406,III-I SEM,RT31043,CONTROL SYSTEMS,14,19,33,ECE
16NG5A0406,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,20,11,31,ECE
16NG5A0406,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,15,39,54,ECE
16NG5A0406,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,21,48,69,ECE
16NG5A0406,III-I SEM,RT31048,LICA LAB,22,27,49,ECE
16NG5A0406,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,14,27,41,ECE
16NG5A0407,III-I SEM,RT31016,IPR & PATENTS,16,36,52,ECE
16NG5A0407,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,11,8,19,ECE
16NG5A0407,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,16,16,32,ECE
16NG5A0407,III-I SEM,RT31043,CONTROL SYSTEMS,11,14,25,ECE
16NG5A0407,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,11,3,14,ECE
16NG5A0407,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,17,24,41,ECE
16NG5A0407,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,15,35,50,ECE
16NG5A0407,III-I SEM,RT31048,LICA LAB,15,8,23,ECE
16NG5A0407,III-I SEM,RT31049,DIGITAL SYSTEM DESIGN & DICA LAB,14,28,42,ECE
16NG5A0409,III-I SEM,RT31016,IPR & PATENTS,26,29,55,ECE
16NG5A0409,III-I SEM,RT31041,PULSE & DIGITAL CIRCUITS,29,27,56,ECE
16NG5A0409,III-I SEM,RT31042,LINEAR INTEGRATED CIRCUIT APPLICATIONS,28,39,67,ECE
16NG5A0409,III-I SEM,RT31043,CONTROL SYSTEMS,17,17,34,ECE
16NG5A0409,III-I SEM,RT31044,DIGITAL SYSTEM DESIGN & DICA,26,26,52,ECE
16NG5A0409,III-I SEM,RT31045,ANTENNAS AND WAVE PROPAGATION,22,24,46,ECE
16NG5A0409,III-I SEM,RT31047,PULSE & DIGITAL CIRCUITS LAB,24,49,73,ECE
16NG5A0409,III-I SEM,RT31048,LICA LAB,24,45,69,ECE
